评论ID,评论内容,评论图片,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7165061429560705796,太美了太美了太美了,,1,2022-11-12 17:37:53,芳芳吖,https://www.douyin.com/user/MS4wLjABAAAA8eK9kZKlffsWRVnRJNemM1NsaQD0-iHm4wmT5VgXgMA,,"❤️爱生活更爱分享
❤️视频里的商品都在头像下➗窗里找到
❤️分享经济又实惠的好东西
❤️好物分享给大家",0,河北
7165054548867924774,果然还是要护肤保养,,2,2022-11-12 17:11:11,婷宝,https://www.douyin.com/user/MS4wLjABAAAA_EanVDBV1E3k23js_kxDKS7FTX1cXfTpFhavnbEuIEE,21820999467,"🌸可爱   亿点点！！！
🌸我是挖宝网购小能手！！",0,广东
7165053683145736974,妆容真的很高级[泣不成声],,5,2022-11-12 17:07:46,🌫,https://www.douyin.com/user/MS4wLjABAAAAfE4KMXU_CSsajkAHplEABLPB77Ztb42DmtD4UDItfp2Nsm1dANhDCTEtXlLMCcO5,29944245352,,0,福建
7165052785381458723,好精致的小姐姐[比心],,4,2022-11-12 17:04:22,萱宝贝丫,https://www.douyin.com/user/MS4wLjABAAAAw7arh5BZYpMoJgXIlzzUPPRc47zDzF_19ISmLAZhV7s,xbbe20160327,"🧸爱抖音，爱生活🎗🎗🎗
🎀每天分享生活好物给大家
🌸总有一个你喜欢，总有一个适合您
🌷视频同款在主页橱窗，也可在小黄车购买",0,湖南
7165051939234022177,天生丽质，太漂亮了,,1,2022-11-12 17:01:01,用户0933579409947,https://www.douyin.com/user/MS4wLjABAAAAuDajRoWaEFkJ-tuvEktHMbho6OCptH51502u3NfNuwg,35037275698,,0,江西
7165047792980050724,太好看了,,2,2022-11-12 16:44:55,三桃水果妹儿,https://www.douyin.com/user/MS4wLjABAAAA7FwWyyTt5Dmb823Zn54CLVGJ9Ai6F0AMzDGgXDwwdiE,,"哇～你终于刷到了我❤️
每天给大家分享亲民又好用产品
感谢官方，感谢大家的支持！
有需要⬇️商品橱窗下单",0,云南
7165045690946323213,没拍 期待收获[暗中观察],,2,2022-11-12 16:36:49,多多喵🐱,https://www.douyin.com/user/MS4wLjABAAAAkFYfMST6c_shB1drXXW161bf19-WKWOFhVaDvyU0PWYFqxy9Rw7YuYyLXgFRD9yZ,87405834562,"否极泰来🌼
物极必反🌿
爱人先爱己💗
一切向内求🌻",0,广东
7165045183515378432,素颜都好看,,3,2022-11-12 16:34:52,不吃丸子的樱桃⭐️⁰⁹,https://www.douyin.com/user/MS4wLjABAAAA3qlipCHLTRkjPSMqjkdWgTD2z0A_zzPaJLwQZezyZ7pZnKXXNQdIkTRoMasvxI4-,62527664028,"🌸做一只快乐的探物员
🌸认真为你们挖宝藏
🌸生活需要不停的小惊喜
🌸关注我 快乐不停",0,广东
7165044409854509865,她是我抖音里最喜欢的女人,,4,2022-11-12 16:31:49,是青青呀,https://www.douyin.com/user/MS4wLjABAAAASyr2Ei-i2-49fk-9oxPnzJx0JZhCKSLNKpJqTG1H0io,,,0,湖北
7165042571654234920,绝了啊,,1,2022-11-12 16:24:40,四喜女装宝藏屋,https://www.douyin.com/user/MS4wLjABAAAAJAJamnvAdulrlW5500rNzCTxVwu36q0DTuF5wSM24_s,43588504992,"🌈精品女装选品 擅长穿搭搭配💓
🌈我们都是一手货源稳定 质量保证👆
🌈始终相信 用心做事 诚信做人就一定会有收获
🌈售后无忧 有售后问题联系客服👄
🌈视频同款 都在直播间",0,山东
7165036090843710240,高级感这方面，还得是我香秀啊[泣不成声][泣不成声][泣不成声][泣不成声][坏笑],,3,2022-11-12 15:59:34,用户4625104519736,https://www.douyin.com/user/MS4wLjABAAAAYPtlcHZ98c-lejm_xnys_tJxiLL0Uni61AVhKZGFJR6EPscdo3MT_YFl4Eys1JBt,64224087682,,0,广东
7165035466289791781,这颜值绝绝子[赞][赞][赞],,2,2022-11-12 15:57:07,笑笑好物,https://www.douyin.com/user/MS4wLjABAAAAJWZMj6NdUAIeB4kHRSUw_rsnUy83RHYVi0-_U0XJklZiWJWYxBvffNJ5-4sCBbiP,78973247610,"感谢抖音，感谢大家支持!
生活好物，用心纷享，每日更新！
如有任何问题请及时联系ke服处理，祝您生活愉快!
视频同款商品在【进入橱窗】搜索",0,广东
7165034784024380174,姐姐好漂亮，肌肤水嫩嫩的 [比心],,3,2022-11-12 15:54:31,妞妞,https://www.douyin.com/user/MS4wLjABAAAACGF2mk-11Xs15Qe3p5amA1gBg5EDKJpEifJYfSVdu8w,wuyouwulv1234,"❤爱生活，爱分享
✨只选对的不选贵的
🎁视频里所有好物，都在商品橱窗哦",0,江苏
7165032334303314725,不得不说气质这一块拿捏的死死的,,3,2022-11-12 15:45:00,用户6744464409224,https://www.douyin.com/user/MS4wLjABAAAAlo55C3IgaRmskpJGop_VvfvE-eM97ebeAZsl-zXtY2c,45671151746,,1,河南
7154906550505800479,想要发枯,,228,2022-10-16 08:51:47,用户9707587849616,https://www.douyin.com/user/MS4wLjABAAAAnD9YQaMg2IwimG7VZaqtXAGeDPj9S86GTRrmdvvYNA8,29168289235,,6,广东
7158239303275905822,真不错,,8,2022-10-25 08:24:32,丽姐,https://www.douyin.com/user/MS4wLjABAAAAvMnFgkPe8fX_8SEgW7xFWCQZl7N3194WzSb8bvXHTMU,,"努努力💪
等风来~",0,江苏
7156164445273293581,怎么长的[灵机一动][灵机一动][灵机一动],,5,2022-10-19 18:13:02,含  含🌈,https://www.douyin.com/user/MS4wLjABAAAANBEoquvwxaDGp624tfv1zDg4V_FEOPDbjPWGPmhjHE0,,记录生活中每一个美好的瞬间,0,陕西
7156821362651628299,全抖音最美的女人,,9,2022-10-21 12:42:09,琴姐优选,https://www.douyin.com/user/MS4wLjABAAAAoQHNKYUJUKbyuIjHLTL5jqUY9KOnVZ4_pe58DDTQPiU,m390206954,"❤️爱生活、爱分享、爱购物💅
❤️只买对的、不买贵的👄
❤️所有视频同款商品点击左下角链接或下方橱窗里👇👇
所有售后问题可联系客服😘😘好物还在持续更新中～
如有倾权请私聊删除谢谢",0,河北
7156060029657236263,我也要向你一样，做个精致的女人。[比心]😃,,5,2022-10-19 11:27:55,鱻鱻,https://www.douyin.com/user/MS4wLjABAAAAQGj5_P8PSbqgAzn2VKznQu4QanPiirgtMsOhXf5Sd40,,"🎬：每天分享精彩短剧！
📽短剧制作爱好者📀
🧩专注创作，追求卓越
🎡带你走进光影的世界！",0,吉林
7154932624946184997,好好看[比心],,29,2022-10-16 10:32:55,𝓨𝓸𝓾𝓼𝓾𝓷𝓼𝓱𝓲𝓷,https://www.douyin.com/user/MS4wLjABAAAAdW-w36WYtdDQy9VGyiNFMqx5Vkv8j9k8s9kDDdsjmZY,xinyanbaobeiwoai,谢谢你的关注🥰🥰🥰,1,安徽
7156038121783558942,皮肤太好了[比心],,4,2022-10-19 10:02:54,用户3843950032142,https://www.douyin.com/user/MS4wLjABAAAA_Cq2zLvZTLs1BXtKsIGTHVa_a2Pmlv5RQTEx8NENbl0,dylurr0kkz39,海鸥,0,江苏
7157741176672518912,有一说一，有点像女版张彬彬,,348,2022-10-24 00:11:35,奥黛丽•赫饼,https://www.douyin.com/user/MS4wLjABAAAAGZSu0U35UNykAAOqXxUe2erO15lMTV5Dpn9RvD8COQo,,无,7,安徽
7157520244754432779,大美女,,8,2022-10-23 09:54:13,李芷若🧚‍♀️,https://www.douyin.com/user/MS4wLjABAAAA7_vyKOUEm7b59VO35ifxZyeVihGVrQO3wkJ43OBVQsg,lizhiruo0329,要怎么面对着问题说没问题,0,云南
7153261864549401378,姐姐[舔屏],,225,2022-10-11 22:29:33,脆啵啵,https://www.douyin.com/user/MS4wLjABAAAAm-Vom5k8J3Mbmd6ad5EmXocN0sFVuNyf7rPCnloCDzVyGugWBLTX_jCIWhsYNEhy,YZL191919,,3,云南
7156060658847662856,给你点个赞，太棒了,,5,2022-10-19 11:30:17,岁柠,https://www.douyin.com/user/MS4wLjABAAAAnbEgG7FFQCuOHQioWBOY_xu8rGQPxl66deA782ZzcdnGHg_Z50jPa5sJ-iyQmRkJ,822682Y,"相遇的意义在于彼此照亮✨
任何瞬间的心动都不容易💛
直播时间每天13:00点到16：00点☀
文案只是文案，与现实无关❕",0,湖北
7156770279040254754,咋长的，身材好不说，还那么漂亮[赞][赞],,8,2022-10-21 09:23:59,晴风,https://www.douyin.com/user/MS4wLjABAAAAYN8HsD01z2BhRe2DkJGKF75Ohx_q6hO-etzUzdtObts,,,0,安徽
7156824319913919262,香秀高级美,,7,2022-10-21 12:53:42,露露呀,https://www.douyin.com/user/MS4wLjABAAAA8iLl9ERFMhYZqeJJQwjzx21fC_9LZS41KxmB1YG4fQ4,,,0,河南
7157617779825181443,这不张柏芝吗,,5,2022-10-23 16:12:39,阿洋超甜😜,https://www.douyin.com/user/MS4wLjABAAAAqpRROOgsJrxejjEHp_aZQ5vCIII5ZwYSZB2VkBUhIsI,AYANG1997.3.29,恋人：@ㅤㅤ叶. 你是我的唯一 热衷且坚定不移,0,天津
7153180352986317579,我让你发了吗,,33,2022-10-11 17:13:17,一只顾,https://www.douyin.com/user/MS4wLjABAAAAzROiPtTGUEIBrA0f57ua0-qMit-OmezwvW4Ou8GUNyk,,随缘更新香秀日常,2,天津
7156454492371632899,确实很漂亮[比心],,6,2022-10-20 12:58:32,王姐（短剧）,https://www.douyin.com/user/MS4wLjABAAAAGq8EPkjvHK8972DguSqF0Lwl7pitAGlWaGytEejOOr4,W182117846866,"♥️感谢抖音创造良好平台。
♥️感恩遇见
♥️每天分享精彩
♥️推荐你喜欢看的东西
♥️精彩不断好戏不断",0,河南
7157088866905457412,颜值打100分，怎么看都好看，美美哒[比心],,12,2022-10-22 06:00:25,用户0878050374611,https://www.douyin.com/user/MS4wLjABAAAA3ZkW1ICOAqYd_xfWOoxfe6n3iT-uBm2-ZyZlhAFiD8g,81989732506,,0,广东
7156267873278083853,火速赶到,,8,2022-10-20 00:54:42,谢秋千,https://www.douyin.com/user/MS4wLjABAAAACnV62DcMzgiMQAmkX8WcgY8TWnBtoy9lQ-7-xeQ_tKI,,。,1,陕西
7165099208612086569,好像金晨啊,,1,2022-11-12 20:04:24,玲玲聊养猪,https://www.douyin.com/user/MS4wLjABAAAALxQJZb1fr70paGNkmL4mWCs_4FjsovwhZhQg5noaKaI,,"🐷：全国高价收猪 地区最高价
🐷：本人从事生猪收购 全国调运
🐷：每天更新最新猪价信息
🐷：养好猪 卖好猪",0,河南
7165003814607667968,刚开始以为是卖洗发水的[捂脸],,5,2022-11-12 13:54:16,雪雪⁵²¹,https://www.douyin.com/user/MS4wLjABAAAA1TBNng4TuDjlCrMNuJjK3B8zJ6X5gsD0yMQW9CkhtcE,1098882750.,,0,河南
7159179641684722444,卸妆更年轻,,5,2022-10-27 21:13:30,阳☀️🌞,https://www.douyin.com/user/MS4wLjABAAAAMl8RsDdVDCeL61vKYIpmiEFB2LJCNAbemtSjdiKJoLo,YY19911007..,最爱小金毛，希望我的多多狗生快乐！,0,广西
7157256630182626088,高级感这方面，还得是我香秀啊[泣不成声][泣不成声][泣不成声][泣不成声],,8,2022-10-22 16:51:19,传递正能量,https://www.douyin.com/user/MS4wLjABAAAAe0WGvBnyoK2O71ubR3jDNkjKNFrSkVu3w_V8FmuyCu0,,"感谢抖音好平台
人生就像一杯茶，得先苦后甜～
影如人生，持续更新
谢谢支持，精彩不断
高清原剪，优质片段",0,北京
7157237994364879623,啊啊啊啊我的秀[色],,18,2022-10-22 15:39:00,Tanya,https://www.douyin.com/user/MS4wLjABAAAA1AtEmqEmnlJnQRODdjSOPg-778qHvxRmjyElmLJgQ94,wyj877477759,"恋人：@帅成形容词
DP@卡秃噜皮 
等待神的释放..💀
ig：Tan1ya",0,福建
7159747903177671424,有点像张彬彬[泣不成声],,4,2022-10-29 09:58:41,等春天,https://www.douyin.com/user/MS4wLjABAAAAEDWqHKjRto9YCtsyZ7eiazQ7pjeDNA_JXVtG7dSzb0L3cMsecayxfWkk3rNsohzA,11182522324.,祈尔繁芜胜常春,0,山东
7153207816752022287,发箍发箍,,197,2022-10-11 18:59:49,🧚‍♀️小仙女,https://www.douyin.com/user/MS4wLjABAAAAgkq7Jz-2hu3YBfKUb2zfBkua5yiAiXIKNiwOFL28ejE,70612215661,,3,浙江
7157946248695055143,太好了,,8,2022-10-24 13:27:21,🌈🌈琳儿来了 ⁵¹¹,https://www.douyin.com/user/MS4wLjABAAAA5_cLVsZhywYZ2bKmr7XevsMHHU76ui3ZTrGFj7STxZ8,,"❤️感谢抖音大大
💛感谢大家的关注
💚每天给大家分享生活用品
💙视频同款都在商品厨窗🔍🔍",1,广东
7153177743969305376,好美,,209,2022-10-11 17:03:05,柴可夫没有司机,https://www.douyin.com/user/MS4wLjABAAAA1Bkq4YYsUg4MkhrHMR-NCVutMBtPbgljY0KY0wEqtUI,chaikefumeiy,比较是偷走幸福的小偷,3,河北
7165101675572151071,太美了，效果很好[赞],,3,2022-11-12 20:14:01,用户8832446408146,https://www.douyin.com/user/MS4wLjABAAAA9jS-x9GbnZJEM45GLmkXYlj9PA83PEA44zVCGt92F6GyhZgMWXI9kd2gV5UdXFL5,54278497596,,0,广东
7153210912420578080,赶走@一只顾 ，做香秀的男朋友[机智][机智][机智][机智][机智],,147,2022-10-11 19:11:46,用户4837351007415,https://www.douyin.com/user/MS4wLjABAAAAXd_-xrDdyv8CFLAgwiAg4wZlscsm0htyDT3GT92mKNe6yAXo6Gx8JBdDiX6XodcE,37681126993,,3,江苏
7157281047783801631,看着不错[赞][赞][赞],,5,2022-10-22 18:26:00,大雪分享,https://www.douyin.com/user/MS4wLjABAAAAEuHmfIuX4oyBBcIYA264YpDKyKKW0_CGBsWoZMkH7f0,HLX741222,"🌸感谢抖音平台🌸感谢各位朋友🌸
你们看到的商品在视频左下角小黄车
或者到我的商品橱窗
每天分享优质好物！",0,河北
7156407904455131940,美女真漂亮,,13,2022-10-20 09:57:52,🌸小兰🌷🥀,https://www.douyin.com/user/MS4wLjABAAAAZqU0MwqOlyKEh0o4YvohwBa8dpxZzxDNx-tWoPyhNuI,xiaolan52387,浙江省杭州市青l山湖,0,浙江
7165029057258652447,咋这么带劲呢[捂脸],,1,2022-11-12 15:32:13,油菜花香,https://www.douyin.com/user/MS4wLjABAAAAOxldZAKntl09SSrN_EQsw2uqvSOks26J8-OsuF7oHEdA6gMcn7iFHaz9oDRrt7b3,yutf222,"人生如戏，笑泪交织，唯有真诚以待，才能无怨无悔。👑
有任何问题，请联系客服。",0,河北
7165027018652140323,越看你越好看唉[比心],,4,2022-11-12 15:24:23,用户2029672781509,https://www.douyin.com/user/MS4wLjABAAAAnGuGcWp72mWkuGVB3SZw36T5jWMuLqUkarGZrHe1fFCCc5_AGHvlP7zywEJdQAYM,78808223099,,0,贵州
7165025154581447465,咋长的，身材好不说，还那么漂亮[赞][赞],,2,2022-11-12 15:17:08,用户0359663834173,https://www.douyin.com/user/MS4wLjABAAAAQnrvj1Zu58_KVRr3Dp4dohC9TYgYNFRKsg_0B4EOlaU,83528385409,,0,吉林
7165023830447768320,怎么这么好看，怎么养的,,2,2022-11-12 15:11:58,晨宝,https://www.douyin.com/user/MS4wLjABAAAA-4BrRY1Wf2t_nq1sTW6tVVYkGk3ToXtQ6WJqDv_3h4M,,努力生活  用心生活,0,浙江
7165022874591134464,精致的猪猪女孩,,3,2022-11-12 15:08:17,用户6385535215803,https://www.douyin.com/user/MS4wLjABAAAABdKS-apD7mLh8mlFQQ3YQdY3DHKds0EW0brCRXAIEudiMbPD83MlKJjlWV0v1H9U,92294681890,,0,广西
7165020944502588196,高级感这方面，还得是我香秀啊[泣不成声][泣不成声][泣不成声][泣不成声],,2,2022-11-12 15:00:50,🐉L W P🌴,https://www.douyin.com/user/MS4wLjABAAAADKbRjy6SS_st-xDuaUvvthEI7y2ay81nteqbhM-KeDa5c-EtCgDkTlu91sSj3vHe,dy8dfzujb79z,"🌸我是晨晨，爱生活，爱分享
💞每日分享美好事物，给爱生活的你
💞感谢你们的支持与关注😊
💞优选好物在商品橱窗哦👇",0,河北
7165019842125660935,素颜就很漂亮了[比心][比心],,4,2022-11-12 14:56:28,晓晓好物,https://www.douyin.com/user/MS4wLjABAAAAjpIieCLNbZd2bT7geOKAD0fzWeVGLolmn8GV56kp5kM,95386360891,"💯生活好物精选，一起优化美好生活🏠
👉每日更新必备好物，提升生活幸福指数✨
☀️厂家源头，好货直发，一件也是批发价✈️
👉收藏+关注👉视频同款都在👇÷窗",0,广东
7165018731763319593,好美[泣不成声],,5,2022-11-12 14:52:10,Who.,https://www.douyin.com/user/MS4wLjABAAAAltGjnftj6Fewf4Dsx0iDrtkR6SPtiet_jD18kInOsg0DjWbPn2NhTxwGH22aiQg6,93614541211,“简单及成美”,0,新疆
7165012641987248936,笑起来很好看,,2,2022-11-12 14:28:35,淼淼吖,https://www.douyin.com/user/MS4wLjABAAAAi6aWX4JLp7X-xai9TpmDtgDKGJmZKu5PMmXhqxySUJFUOgfn91UeFyRUW7dhEDiz,wgf66881,事稍拂逆，便思不如我的人，则怨尤自消；心稍怠慌，便思胜似我的人，则精神自备。,0,贵州
7165007122509366057,五官好精致[比心],,4,2022-11-12 14:07:11,用户2241165934828,https://www.douyin.com/user/MS4wLjABAAAAB51B2A9c0f7VzJI2bLELrSKsEGL10bKly6FYQFj9R9Q,91390572262,,0,湖北
7165006856061207332,发际线怎么这么好,,4,2022-11-12 14:06:05,地铁逃生沉默护航,https://www.douyin.com/user/MS4wLjABAAAAMYk4pBwqwCHYQXh2ZRSEhgP4H3RG-mQ9ALwWpSwXrp-9csfnm0hT5nlg3YzHqhFr,55519868282,谢谢你的关注！,0,湖北
7164997242926023465,[赞][赞][赞],,0,2022-11-12 13:28:46,@🎉xy~小宋🌸,https://www.douyin.com/user/MS4wLjABAAAAjZ2Ign6fMqpHOO9apsYAwDERjS39k575psfHmUV3LpY,XYLY98052,🌸一位93年幼儿教师💗,0,河南
7164996961887306529,漂亮,,4,2022-11-12 13:27:41,乔宝爆不停,https://www.douyin.com/user/MS4wLjABAAAA0J0x8DYxd5ijyv5NcuZSbUzVfz7i7418_wwASUYGf5GSLsM3m76ejiiiYxIgNx8X,82494340315,"用心分享美妆，挖平价好货
一起变美变漂亮
视频同款在下面➗窗",0,广东
7164995660336612110,皮肤真的好好，太美了[比心],,4,2022-11-12 13:22:40,诺诺爱跳跳,https://www.douyin.com/user/MS4wLjABAAAAqz01_D71dJKiLYN37naaWNbH78zBCEo-ExcmXPbDTlM,,,0,安徽
7164995234610594591,身材好长得也漂亮，你是女神我是什么？[泣不成声][泣不成声][泣不成声],,0,2022-11-12 13:21:02,用户1890119742762,https://www.douyin.com/user/MS4wLjABAAAA6CBPYMfc6eJCILpB9t_PPcenhL12bNi6b-tfQmP2cW0,92523007816,,0,贵州
7164993268185662238,"🖼🧸
美，压力永远压不垮你的美貌和帅气！",,2,2022-11-12 13:13:21,常安♥,https://www.douyin.com/user/MS4wLjABAAAA6t02KTiwFU2weClxrWruJ2uuQArOl2FjCdTk34xliJoiNRo_NITPJ68aOnLsT7N9,4261025116lx,恋人：@伍六柒,0,河南
7164992916854473479,特别好的身材[赞],,3,2022-11-12 13:12:00,可乐【每日清仓】,https://www.douyin.com/user/MS4wLjABAAAAZOn4ldWLsCWBlqDmMltM4nWD0HQdwcY3SvRMR3fTjbw,yy1065631181,"🍒每天带家，人们薅羊毛
🍊专帮厂家，清理库存
🍋只买对的，不买贵的，帮你省钱
🥭视频同款，都在下方⬇️小黄车",0,河南
7164991305831039775,好漂亮啊,,3,2022-11-12 13:05:47,金玲好物,https://www.douyin.com/user/MS4wLjABAAAACZRCCEsAErvF98oAo6Qk2hcBNROCrTQxZT3ZCYFGp6o,,"💞爱生活，爱分享，爱购物💍👒👛
💞严选优品好物，注重品质  放心购选
💕感谢抖音，感谢大家的支持与陪伴。
🙏如有问题请及时联系客服",0,湖南
7164990704036627213,素颜就很漂亮了。,,4,2022-11-12 13:03:26,用户2128834161454,https://www.douyin.com/user/MS4wLjABAAAAxkFgntagSuQKbGx3RM1j_Kl-5OIAw0OK0zHaSYF9R6A,31457700465,,0,四川
7156037485818086155,家里同款,,4,2022-10-19 10:00:27,月月好物,https://www.douyin.com/user/MS4wLjABAAAAKNnC7qvatKcvg8l26FAbX5oSBrZZlaRr6jVdYeKwWB4MDpajS0h0iC-RYk3amkrd,zzx514022,"🌺感谢抖音这么好的绿色平台
🌺每天分享生活实用经济好物
🌺感谢抖音让我们相遇，一路相伴",0,广东
7157917813935031048,发箍发箍，嗷嗷好看,,9,2022-10-24 11:37:01,怡,https://www.douyin.com/user/MS4wLjABAAAAzdumjnxHtIePzyZHkPtWMle7JY0ETYXQwyv14h0kRgDl5XoWWkvsdkDJbCbb6faw,29373218814,,1,重庆
7156369883776746274,很高兴认识你,,4,2022-10-20 07:30:22,天赐娇燕,https://www.douyin.com/user/MS4wLjABAAAA-28L4xhqXqZYg4eHWnnxRdn63KyzbwHRTt1ZjtZ-NuK7GbYBjN0DVch1VBKIYD2d,65160458096,小鸭河边天赐娇燕，尝尽了人间仙境，遇到了视她如命的真命天子,0,江苏
7156023165645816588,皮肤真好[赞],,5,2022-10-19 09:04:51,木子,https://www.douyin.com/user/MS4wLjABAAAA9qirqjSP4K9vCWeEowERhvJw-MeCVhy5uWw6R9OBl7KTcTAkkh6m1nE_NKcOpE_O,muzi81440,半生已过看透悟透！喜养花养草修心养性！,0,湖北
7153180745857745697,我真服了,,177,2022-10-11 17:14:43,你也有花期吗,https://www.douyin.com/user/MS4wLjABAAAAHUc5UgwS0FhvAGgUMYfSe8Ek7zIRaxSqBLTL594HzdI,,"CS钻石S（完美同名）
陪🥣代➕🛰️：AAAlunga",4,江苏
7156351365337793310,身材好长得也漂亮，你是女神我是什么？[捂脸][捂脸],,13,2022-10-20 06:18:38,韩百万(教卷发),https://www.douyin.com/user/MS4wLjABAAAA_wjL5r-q9-zyVXcL8JOQKmOyVXmfKJB6On3no4xr4tE,11668899hn,"🥰教卷发烫发直播3年 
❣️每天下午4点直播教卷发 新手小白少有弯路
❤️让你在家做造实现卷发自由
🥰都有7天无理由 运险险 现货现发✈️",0,河北
7156040005511987975,精致生活[赞],,6,2022-10-19 10:10:09,🪷,https://www.douyin.com/user/MS4wLjABAAAAvhHYm8x-RxIXnB9ykBYbQZbA3E0tYH8K8mW6N5u5ABw,qiqi51661668,"感谢抖音平台🌸感谢各位朋友
爱生活爱分享💖每天分享更新          
亲自测优好物👍物超所值安心购.                                                                                                                                        所有商品售后有保证💖
任何问题可联系客服😘🥰",0,湖北
7156764116295828255,哎，只能说慕了慕了,,7,2022-10-21 09:00:10,用户6501220404513,https://www.douyin.com/user/MS4wLjABAAAAgLbi7emVSwsz4jy31r195geLUmAl_GlMnj8Kc5wuFuY,37634205036,,1,浙江
7156765681861231375,是个大美女啊[比心][比心][比心],,8,2022-10-21 09:06:11,心语录,https://www.douyin.com/user/MS4wLjABAAAAZGtqMooWcwcPIICnSqeuksX33bKPzCrkpfjBhJgKORbPlJnV96n-T1kJqBIr-0QD,xinyulu825ji,,0,吉林
7164170375705133836,好像包文婧呀,,4,2022-11-10 08:00:09,你的上好佳,https://www.douyin.com/user/MS4wLjABAAAABoVzwZ0fSrr5_nRtRI7zP2Ebn6FqrsNGbP80pcFmhvc,J1106159879,"黑白分明
爱恨两清",0,湖南
7158308161576387369,高级感绝绝的,,6,2022-10-25 12:51:44,用户5057768979790,https://www.douyin.com/user/MS4wLjABAAAAL1EvKzb7EhMFIdrZVl0tv-YQSwMQJet_6Nn2ZxRPuto,84979565748,,0,河南
7160829965284967179,好漂亮啊。,,5,2022-11-01 07:57:39,昙花,https://www.douyin.com/user/MS4wLjABAAAAcbi1TmThBFxh8GHXfbdlImH5ijH7y0c8pwx8mCbfew0,tanhua46237,,0,四川
7156101717157806863,哇，又刷到你了,,5,2022-10-19 14:09:37,悠悠姐的智慧生活,https://www.douyin.com/user/MS4wLjABAAAAHEJxgSWzi7EziYx7RLqkWgyyKwhVzhCdcc7zat7cYBw,,"20年的商业职场经验
10多年的媒体实战经验
广告传媒公司CEO 
永达理保险经纪公司财富规划师
教您优雅生活方式
教您日常职场礼仪
教您美好智慧生活
感受到生活的不易
却想努力把她过成诗
感恩所有关注我的人",0,江苏
7165096784582181644,我想要发箍[捂脸],,3,2022-11-12 19:55:02,用户8709731841902,https://www.douyin.com/user/MS4wLjABAAAADhYEm12R28u_vUGqi5tKf3cPIR4X63dHNQMoE6ytPZZ8rx33hPd3D-RPjhiQaA16,79962450149,,0,上海
7165094828710413071,好高级,,1,2022-11-12 19:47:26,窝窝宝藏屋,https://www.douyin.com/user/MS4wLjABAAAATWAvBxSE1HjVJ-Pjau0xmx3BKqEIZ2RfuRB9MnYqNP2-zQVvY96MEMgbhkDKJkZk,81738588307,"你们喜欢的好物都在商品橱窗🛒👇
爱生活🌅爱分享📱爱你们🫰
美好的事物分享给爱生活的你🌻目光所及皆是美好🌷
分享家居好物📦提升生活幸福感🍬",0,辽宁
7156754417966187272,真的好用吗,,7,2022-10-21 08:22:31,幸福发财美丽小丹,https://www.douyin.com/user/MS4wLjABAAAAe-HP9tcSCq2CoXCuiM9rGdLS2Az7X2QPuqA904pqWjk,d0123.l,欢迎来到小丹的朋友圈,0,湖南
7158054749111255822,漂亮,,6,2022-10-24 20:28:21,小伊伊吖,https://www.douyin.com/user/MS4wLjABAAAAxoDWL0seGigCBdPC2euy0gc5wP8fRYFmx8lyoNYfL5g,JXP881007,,0,山东
7157573446019744552,会黏腻吗？,,5,2022-10-23 13:20:38,小土豆❤️,https://www.douyin.com/user/MS4wLjABAAAAhZepI561kw6-bkZeMoW7YdFttvlVnno1vi770X60y-s,xx112295,"♪(๑ᴖ◡ᴖ๑)♪
爱别人先学会爱自己",0,江苏
7157150451908838178,笑起来真好看,,6,2022-10-22 09:59:17,小CC,https://www.douyin.com/user/MS4wLjABAAAAtXBXH2A8pUuwCmQH4GuZ7iwiwALBvVRUrUv89FuRpKA,xh7504,"💖热爱生活❤️用心分享
🛍日常种草👒好物推荐
🥰目光所及🥳皆是美好
🎁收藏+关注👉视频同款都在👇🏻➗窗",0,广东
